customer_id,last_order_date,total_orders,total_revenue,recency_days,R_Score,F_Score,M_Score,RFM_Score,Segment
1829,2024-11-08 22:43:00,11,337647.7,53,4,5,5,14,Champions
5616,2024-11-02 06:40:00,8,337646.19,59,4,3,5,12,Loyal Customers
6983,2024-10-28 03:16:00,10,337390.29,64,4,4,5,13,Champions
4024,2024-09-27 16:54:00,11,337071.99,95,3,5,5,13,Champions
4032,2024-11-11 17:34:00,12,337002.98,50,4,5,5,14,Champions
1447,2024-02-05 01:31:00,10,336994.86,330,1,4,5,10,Potential Loyalists
6854,2024-11-14 11:05:00,11,336989.78,47,4,5,5,14,Champions
3966,2024-11-11 03:08:00,9,336861.48,50,4,4,5,13,Champions
4926,2024-07-22 00:53:00,8,336678.22,162,2,3,5,10,Potential Loyalists
7826,2024-07-24 03:11:00,7,336552.99,160,2,2,5,9,At Risk
3858,2024-07-10 03:20:00,10,336480.12,174,2,4,5,11,Potential Loyalists
3104,2024-11-05 04:33:00,15,336102.44,56,4,5,5,14,Champions
7541,2024-09-14 09:21:00,7,335784.01,108,3,2,5,10,Potential Loyalists
5301,2024-12-29 22:01:00,11,335763.17,2,5,5,5,15,Champions
4983,2024-07-21 15:28:00,10,335738.24,163,2,4,5,11,Potential Loyalists
2309,2024-11-17 06:05:00,9,335708.5,44,4,4,5,13,Champions
5429,2024-12-17 00:06:00,11,335653.94,14,5,5,5,15,Champions
4597,2024-11-30 13:01:00,10,335632.06,31,5,4,5,14,Champions
1679,2023-12-20 18:13:00,6,335552.95999999996,377,1,2,5,8,At Risk
4665,2024-10-02 01:27:00,10,335472.34,90,3,4,5,12,Potential Loyalists
374,2024-11-03 19:44:00,8,335262.59,58,4,3,5,12,Loyal Customers
1616,2024-12-25 21:29:00,9,335248.56,6,5,4,5,14,Champions
7192,2024-12-04 13:59:00,11,335107.18,27,5,5,5,15,Champions
7638,2024-12-22 18:40:00,12,334701.57,9,5,5,5,15,Champions
2485,2024-12-30 15:01:00,8,334657.16,1,5,3,5,13,Champions
1471,2024-11-25 13:21:00,16,334522.64,36,4,5,5,14,Champions
6226,2024-10-18 06:15:00,10,334484.99,74,4,4,5,13,Champions
1362,2024-12-02 09:51:00,13,334219.89,29,5,5,5,15,Champions
1251,2024-12-30 13:19:00,11,334163.17,1,5,5,5,15,Champions
346,2024-12-10 14:19:00,14,334010.69,21,5,5,5,15,Champions
6326,2024-12-22 17:08:00,10,333754.26,9,5,4,5,14,Champions
6221,2024-12-15 03:05:00,13,333652.13,16,5,5,5,15,Champions
5210,2024-09-02 17:33:00,12,333593.62,120,3,5,5,13,Champions
3090,2024-10-27 06:53:00,14,333521.64,65,4,5,5,14,Champions
2237,2024-07-30 15:53:00,11,333422.64,154,2,5,5,12,Potential Loyalists
7426,2024-05-31 09:30:00,10,333398.82,214,2,4,5,11,Potential Loyalists
4767,2024-10-24 10:43:00,9,333027.98,68,4,4,5,13,Champions
7479,2024-11-27 05:43:00,15,332952.7,34,4,5,5,14,Champions
6788,2024-08-20 06:36:00,9,332578.23,133,2,4,5,11,Potential Loyalists
7647,2024-12-19 08:52:00,15,332570.31,12,5,5,5,15,Champions
715,2024-07-24 07:26:00,10,332557.0,160,2,4,5,11,Potential Loyalists
76,2024-10-03 21:53:00,10,332555.33,89,3,4,5,12,Potential Loyalists
7850,2023-07-18 05:17:00,10,332273.74,532,1,4,5,10,Potential Loyalists
5161,2024-10-17 01:28:00,11,332204.47,75,3,5,5,13,Champions
7552,2024-11-06 23:56:00,14,332099.18,54,4,5,5,14,Champions
4956,2024-12-26 14:16:00,12,331946.25,5,5,5,5,15,Champions
676,2024-02-26 23:53:00,8,331844.56,308,1,3,5,9,At Risk
7637,2023-09-12 04:31:00,8,331712.4,476,1,3,5,9,At Risk
1513,2024-08-29 08:40:00,11,331522.0,124,3,5,5,13,Champions
4560,2024-11-08 13:17:00,13,331487.74,53,4,5,5,14,Champions
4846,2024-10-07 11:27:00,10,331352.09,85,3,4,5,12,Potential Loyalists
6778,2024-12-02 10:52:00,11,331213.95,29,5,5,5,15,Champions
7991,2024-12-19 05:22:00,12,331017.92,12,5,5,5,15,Champions
3430,2024-10-11 11:48:00,10,330887.85,81,3,4,5,12,Potential Loyalists
5543,2023-12-24 04:32:00,9,330413.09,373,1,4,5,10,Potential Loyalists
971,2024-09-05 15:49:00,14,330402.04,117,3,5,5,13,Champions
4920,2024-08-06 07:57:00,8,330110.94,147,2,3,5,10,Potential Loyalists
5984,2024-02-06 15:25:00,12,330090.98,329,1,5,5,11,Potential Loyalists
4792,2024-08-12 15:23:00,8,329880.75,141,2,3,5,10,Potential Loyalists
2633,2023-11-20 05:02:00,8,329846.22000000003,407,1,3,5,9,At Risk
2379,2024-04-09 09:34:00,11,329750.06,266,1,5,5,11,Potential Loyalists
143,2024-12-18 02:29:00,16,329634.39,13,5,5,5,15,Champions
2788,2024-10-06 07:57:00,12,329291.5,86,3,5,5,13,Champions
6340,2024-09-27 12:30:00,8,329212.82,95,3,3,5,11,Potential Loyalists
4774,2024-04-18 05:57:00,10,329201.58,257,1,4,5,10,Potential Loyalists
1293,2023-10-25 01:09:00,9,329149.53,433,1,4,5,10,Potential Loyalists
1149,2024-10-30 22:32:00,15,329124.6,62,4,5,5,14,Champions
6915,2024-08-01 17:26:00,10,329073.25,152,2,4,5,11,Potential Loyalists
6395,2024-12-13 12:12:00,9,329021.11,18,5,4,5,14,Champions
6418,2024-12-19 15:40:00,17,329009.96,12,5,5,5,15,Champions
618,2024-10-17 13:52:00,7,328778.5,75,3,2,5,10,Potential Loyalists
278,2023-11-11 21:04:00,6,328659.97,416,1,2,5,8,At Risk
5069,2024-05-04 23:01:00,10,328652.14,241,1,4,5,10,Potential Loyalists
7442,2024-12-30 16:24:00,11,328252.59,1,5,5,5,15,Champions
1178,2024-10-01 05:44:00,9,328123.82,91,3,4,5,12,Potential Loyalists
216,2024-11-20 06:21:00,14,327740.57999999996,41,4,5,5,14,Champions
375,2024-12-21 12:58:00,14,327653.95,10,5,5,5,15,Champions
7035,2024-08-18 10:32:00,9,327399.89,135,2,4,5,11,Potential Loyalists
2148,2024-06-21 00:21:00,9,327060.9,193,2,4,5,11,Potential Loyalists
148,2024-12-23 12:01:00,19,326859.42,8,5,5,5,15,Champions
3538,2024-12-20 08:03:00,9,326813.56,11,5,4,5,14,Champions
7466,2024-12-22 19:48:00,9,326799.43,9,5,4,5,14,Champions
1528,2024-05-28 12:38:00,11,326728.05,217,2,5,5,12,Potential Loyalists
2069,2024-12-06 01:11:00,12,326689.87,25,5,5,5,15,Champions
4794,2024-12-18 23:13:00,8,326009.08,13,5,3,5,13,Champions
3337,2024-12-10 18:30:00,8,325727.28,21,5,3,5,13,Champions
1621,2024-04-26 17:18:00,5,325721.61,249,1,1,5,7,At Risk
6468,2024-12-02 14:31:00,12,325467.7,29,5,5,5,15,Champions
295,2024-11-29 08:50:00,9,325462.93,32,4,4,5,13,Champions
2230,2024-06-26 21:27:00,10,325381.04000000004,188,2,4,5,11,Potential Loyalists
3954,2024-10-04 16:02:00,16,325380.7,88,3,5,5,13,Champions
2641,2024-12-29 03:09:00,9,324970.57,2,5,4,5,14,Champions
7204,2024-11-24 15:49:00,12,324819.79,37,4,5,5,14,Champions
563,2024-10-06 02:38:00,15,324744.6,86,3,5,5,13,Champions
6029,2024-07-06 01:40:00,11,324512.55,178,2,5,5,12,Potential Loyalists
6242,2024-08-10 13:25:00,11,324439.24,143,2,5,5,12,Potential Loyalists
7904,2024-06-17 14:44:00,10,324264.06,197,2,4,5,11,Potential Loyalists
5718,2024-11-01 00:11:00,8,324181.47000000003,60,4,3,5,12,Loyal Customers
593,2024-02-04 00:57:00,9,324125.68,331,1,4,5,10,Potential Loyalists
7771,2024-10-06 21:49:00,11,324124.41000000003,86,3,5,5,13,Champions
5946,2024-10-27 16:30:00,12,324069.5,65,4,5,5,14,Champions
1911,2024-04-21 08:17:00,10,323966.78,254,1,4,5,10,Potential Loyalists
289,2024-12-18 13:55:00,10,323940.64,13,5,4,5,14,Champions
3214,2024-11-29 11:29:00,8,323926.95,32,4,3,5,12,Loyal Customers
105,2024-12-22 18:31:00,10,323908.51,9,5,4,5,14,Champions
5546,2024-11-10 02:43:00,11,323892.79000000004,51,4,5,5,14,Champions
7134,2024-08-22 10:16:00,13,323890.72,131,3,5,5,13,Champions
537,2024-08-26 00:47:00,11,323749.43,127,3,5,5,13,Champions
4807,2024-11-03 18:13:00,9,323600.86000000004,58,4,4,5,13,Champions
6783,2024-11-30 07:54:00,16,323450.47,31,5,5,5,15,Champions
449,2024-08-14 09:24:00,12,323421.52,139,2,5,5,12,Potential Loyalists
5879,2024-12-14 09:57:00,13,322988.53,17,5,5,5,15,Champions
2919,2024-12-14 03:07:00,13,322681.81,17,5,5,5,15,Champions
1217,2024-11-12 03:51:00,10,322324.65,49,4,4,5,13,Champions
5986,2024-12-22 21:39:00,6,321882.99,9,5,2,5,12,Loyal Customers
2060,2024-12-29 10:51:00,10,321707.23,2,5,4,5,14,Champions
7562,2024-10-17 20:10:00,11,321608.8,75,3,5,5,13,Champions
3389,2024-06-27 01:29:00,8,321553.56,187,2,3,5,10,Potential Loyalists
555,2024-09-22 13:27:00,8,321454.68,100,3,3,5,11,Potential Loyalists
975,2024-12-10 13:11:00,11,321453.68,21,5,5,5,15,Champions
2043,2024-12-07 12:00:00,6,321433.35000000003,24,5,2,5,12,Loyal Customers
1408,2024-09-09 14:48:00,14,321127.38,113,3,5,5,13,Champions
6942,2024-09-27 06:39:00,6,320984.9,95,3,2,5,10,Potential Loyalists
6117,2024-05-14 15:47:00,8,320878.55000000005,231,2,3,5,10,Potential Loyalists
2369,2024-12-17 09:13:00,9,320821.51999999996,14,5,4,5,14,Champions
995,2024-01-30 08:56:00,11,320806.56,336,1,5,5,11,Potential Loyalists
480,2024-12-18 07:54:00,9,320712.3,13,5,4,5,14,Champions
2035,2024-11-23 09:07:00,10,320687.91000000003,38,4,4,5,13,Champions
719,2024-12-07 04:49:00,16,320611.44,24,5,5,5,15,Champions
1439,2024-08-27 00:51:00,10,320603.78,126,3,4,5,12,Potential Loyalists
3466,2024-09-21 01:19:00,11,320510.58999999997,101,3,5,5,13,Champions
2983,2024-12-17 12:42:00,10,320386.94,14,5,4,5,14,Champions
2520,2024-10-21 20:20:00,9,320328.76,71,4,4,5,13,Champions
3983,2024-12-01 09:04:00,9,320261.76,30,5,4,5,14,Champions
591,2024-12-23 19:42:00,10,320256.5,8,5,4,5,14,Champions
660,2024-04-08 13:16:00,8,320187.39,267,1,3,5,9,At Risk
7313,2024-11-19 20:58:00,13,320065.12,42,4,5,5,14,Champions
3841,2024-12-09 07:36:00,13,320028.17,22,5,5,5,15,Champions
5531,2024-11-18 07:36:00,10,319749.3,43,4,4,5,13,Champions
304,2024-09-25 12:31:00,10,319741.21,97,3,4,5,12,Potential Loyalists
2088,2024-12-11 05:03:00,10,319662.09,20,5,4,5,14,Champions
3338,2024-10-20 22:25:00,13,319654.60000000003,72,4,5,5,14,Champions
2657,2024-08-11 22:24:00,11,319530.64,142,2,5,5,12,Potential Loyalists
1137,2024-12-30 12:18:00,10,319515.06,1,5,4,5,14,Champions
1467,2024-10-01 00:43:00,10,319314.48,91,3,4,5,12,Potential Loyalists
7735,2024-12-10 17:07:00,13,319045.65,21,5,5,5,15,Champions
316,2024-07-01 05:58:00,9,318874.59,183,2,4,5,11,Potential Loyalists
4981,2024-08-16 18:45:00,9,318862.21,137,2,4,5,11,Potential Loyalists
3815,2024-12-22 21:02:00,9,318769.34,9,5,4,5,14,Champions
6734,2024-07-07 17:15:00,9,318529.61,177,2,4,5,11,Potential Loyalists
737,2024-12-28 00:16:00,11,318468.77999999997,3,5,5,5,15,Champions
4478,2024-11-09 11:03:00,11,318465.32,52,4,5,5,14,Champions
1346,2024-05-06 21:58:00,12,318255.63,239,1,5,5,11,Potential Loyalists
2561,2024-12-11 14:27:00,12,318186.62,20,5,5,5,15,Champions
7846,2024-12-27 11:04:00,11,318116.37,4,5,5,5,15,Champions
4513,2024-11-20 20:54:00,9,318039.86,41,4,4,5,13,Champions
2985,2024-11-23 12:45:00,11,317907.67,38,4,5,5,14,Champions
438,2024-07-15 06:04:00,16,317823.58999999997,169,2,5,5,12,Potential Loyalists
5144,2024-10-03 16:57:00,13,317710.93,89,3,5,5,13,Champions
7,2024-10-01 10:01:00,11,317696.14999999997,91,3,5,5,13,Champions
7950,2024-12-24 07:16:00,10,317624.39,7,5,4,5,14,Champions
2331,2024-10-09 06:30:00,13,317402.69,83,3,5,5,13,Champions
5086,2024-11-27 03:18:00,10,316933.29,34,4,4,5,13,Champions
921,2024-11-20 01:10:00,14,316848.24,41,4,5,5,14,Champions
3676,2024-05-09 19:32:00,12,316831.27,236,1,5,5,11,Potential Loyalists
7097,2024-11-29 10:03:00,11,316657.99,32,4,5,5,14,Champions
7233,2024-10-25 23:02:00,11,316431.85,67,4,5,5,14,Champions
4506,2024-07-09 13:17:00,11,316227.35,175,2,5,5,12,Potential Loyalists
2783,2024-12-22 11:45:00,10,316118.52999999997,9,5,4,5,14,Champions
4554,2024-10-22 16:36:00,8,315801.13,70,4,3,5,12,Loyal Customers
1537,2024-11-22 16:52:00,13,315760.01,39,4,5,5,14,Champions
7821,2024-11-29 21:45:00,13,315714.67,32,4,5,5,14,Champions
4124,2024-12-25 23:56:00,13,315691.73,5,5,5,5,15,Champions
3164,2024-12-23 15:18:00,13,315417.8,8,5,5,5,15,Champions
5051,2024-12-20 00:24:00,11,315408.64999999997,11,5,5,5,15,Champions
275,2024-04-17 11:25:00,8,315379.70999999996,258,1,3,5,9,At Risk
7797,2024-12-29 10:44:00,9,315357.29,2,5,4,5,14,Champions
363,2024-06-19 15:29:00,7,315253.62,195,2,2,5,9,At Risk
1958,2024-12-23 23:47:00,15,314881.59,7,5,5,5,15,Champions
5517,2024-12-27 07:40:00,10,314763.07,4,5,4,5,14,Champions
1290,2024-11-26 13:33:00,12,314759.2,35,4,5,5,14,Champions
336,2024-08-25 11:02:00,9,314607.4,128,3,4,5,12,Potential Loyalists
5294,2024-09-27 19:56:00,7,314593.25,95,3,2,5,10,Potential Loyalists
5809,2024-06-14 01:48:00,9,314386.48,200,2,4,5,11,Potential Loyalists
5738,2024-12-02 22:14:00,11,314238.95,29,5,5,5,15,Champions
964,2024-04-13 15:26:00,13,314084.27999999997,262,1,5,5,11,Potential Loyalists
4458,2024-12-28 21:58:00,10,313988.82,3,5,4,5,14,Champions
4010,2024-09-23 03:32:00,11,313918.33999999997,99,3,5,5,13,Champions
2679,2024-03-03 01:44:00,11,313901.92,303,1,5,5,11,Potential Loyalists
6620,2024-11-16 01:20:00,6,313794.99,45,4,2,5,11,Loyal Customers
5851,2024-11-25 05:17:00,9,313773.14,36,4,4,5,13,Champions
1004,2024-01-23 18:16:00,9,313601.34,343,1,4,5,10,Potential Loyalists
7209,2024-11-14 10:39:00,13,313595.04,47,4,5,5,14,Champions
5628,2024-10-23 13:40:00,13,313567.7,69,4,5,5,14,Champions
5252,2024-12-05 06:51:00,10,313315.62,26,5,4,5,14,Champions
1276,2024-07-02 07:46:00,8,313083.86,182,2,3,5,10,Potential Loyalists
4726,2024-10-24 05:31:00,8,313082.83,68,4,3,5,12,Loyal Customers
7065,2024-12-30 00:53:00,10,312953.24,1,5,4,5,14,Champions
4836,2024-08-19 03:11:00,14,312753.06,134,2,5,5,12,Potential Loyalists
157,2024-11-18 02:49:00,13,312700.88,43,4,5,5,14,Champions
7093,2024-10-28 14:17:00,14,312663.48,64,4,5,5,14,Champions
3381,2024-10-22 22:26:00,7,312602.61,70,4,2,5,11,Loyal Customers
4837,2024-09-03 17:59:00,9,312138.81,119,3,4,5,12,Potential Loyalists
1660,2024-12-28 20:00:00,11,312084.39,3,5,5,5,15,Champions
3086,2024-11-26 16:45:00,10,312031.06,35,4,4,5,13,Champions
1435,2024-07-16 23:01:00,11,311992.56,168,2,5,5,12,Potential Loyalists
6478,2024-10-01 11:19:00,11,311815.51,91,3,5,5,13,Champions
4914,2024-12-30 17:46:00,8,311764.98,1,5,3,5,13,Champions
7975,2024-08-20 05:26:00,9,311478.3,133,2,4,5,11,Potential Loyalists
1656,2024-08-13 01:24:00,11,311234.9,140,2,5,5,12,Potential Loyalists
2463,2024-10-05 00:53:00,13,311120.94,87,3,5,5,13,Champions
6697,2024-11-20 08:12:00,10,311069.59,41,4,4,5,13,Champions
1412,2024-09-25 03:28:00,12,311043.4,97,3,5,5,13,Champions
1517,2024-10-09 06:11:00,11,310743.81,83,3,5,5,13,Champions
7222,2024-10-18 03:53:00,7,310740.32,74,4,2,5,11,Loyal Customers
4611,2023-07-25 09:49:00,7,310685.23,525,1,2,5,8,At Risk
3081,2024-09-03 21:22:00,13,310603.16000000003,119,3,5,5,13,Champions
223,2024-10-11 13:38:00,8,310552.8,81,3,3,5,11,Potential Loyalists
7516,2024-07-25 10:30:00,10,310439.91,159,2,4,5,11,Potential Loyalists
7731,2024-06-29 16:09:00,9,310420.29,185,2,4,5,11,Potential Loyalists
623,2024-07-13 15:21:00,8,310380.24,171,2,3,5,10,Potential Loyalists
5503,2024-08-18 21:02:00,8,310304.54,135,2,3,5,10,Potential Loyalists
3220,2024-12-07 23:57:00,13,310284.38,23,5,5,5,15,Champions
6555,2024-08-16 16:06:00,9,310280.36,137,2,4,5,11,Potential Loyalists
5803,2024-09-01 17:20:00,12,310125.27,121,3,5,5,13,Champions
2569,2024-07-07 19:39:00,10,310060.03,177,2,4,5,11,Potential Loyalists
5025,2024-11-21 08:03:00,6,309938.59,40,4,2,5,11,Loyal Customers
7488,2024-08-23 08:34:00,13,309795.89,130,3,5,5,13,Champions
7714,2024-07-31 20:21:00,11,309755.28,153,2,5,5,12,Potential Loyalists
677,2024-12-27 16:49:00,13,309602.37,4,5,5,5,15,Champions
4199,2024-10-07 16:28:00,11,309516.14,85,3,5,5,13,Champions
4941,2024-10-30 02:14:00,9,309422.59,62,4,4,5,13,Champions
6382,2024-12-28 04:43:00,11,309250.18,3,5,5,5,15,Champions
6192,2024-11-27 23:00:00,8,309187.87,34,4,3,5,12,Loyal Customers
2521,2024-09-03 18:38:00,8,309150.61,119,3,3,5,11,Potential Loyalists
2933,2024-08-16 16:55:00,6,309054.65,137,2,2,5,9,At Risk
4743,2024-11-06 10:15:00,12,308988.56,55,4,5,5,14,Champions
1809,2024-12-05 02:02:00,11,308947.96,26,5,5,5,15,Champions
4891,2024-07-10 06:55:00,9,308930.08999999997,174,2,4,5,11,Potential Loyalists
2507,2024-10-29 23:35:00,10,308863.75,62,4,4,5,13,Champions
7689,2024-11-08 14:48:00,9,308826.79,53,4,4,5,13,Champions
4702,2024-11-04 01:18:00,11,308396.52999999997,57,4,5,5,14,Champions
4425,2024-12-13 12:13:00,13,308196.93,18,5,5,5,15,Champions
4296,2024-07-02 11:32:00,9,308169.98,182,2,4,5,11,Potential Loyalists
3980,2024-08-16 20:41:00,8,307921.98,137,2,3,5,10,Potential Loyalists
2519,2024-10-19 12:52:00,12,307890.15,73,4,5,5,14,Champions
6706,2024-10-25 02:29:00,13,307886.25,67,4,5,5,14,Champions
4333,2024-12-28 06:30:00,10,307856.07,3,5,4,5,14,Champions
4775,2024-08-24 21:30:00,13,307827.46,129,3,5,5,13,Champions
428,2024-08-14 04:37:00,12,307761.81,139,2,5,5,12,Potential Loyalists
7561,2024-08-24 20:04:00,10,307645.14,129,3,4,5,12,Potential Loyalists
1758,2024-11-22 09:25:00,10,307569.08,39,4,4,5,13,Champions
852,2024-03-26 09:11:00,9,307457.04,280,1,4,5,10,Potential Loyalists
5375,2024-09-25 22:52:00,9,307430.85,97,3,4,5,12,Potential Loyalists
1452,2024-10-24 23:51:00,11,307411.95,67,4,5,5,14,Champions
2228,2024-12-28 23:28:00,13,307055.5,3,5,5,5,15,Champions
3907,2024-08-15 04:18:00,9,306789.44,138,2,4,5,11,Potential Loyalists
2782,2024-07-12 18:26:00,11,306772.12,172,2,5,5,12,Potential Loyalists
4839,2024-09-05 01:19:00,8,306687.48,117,3,3,5,11,Potential Loyalists
7840,2024-11-22 03:28:00,9,306567.92000000004,39,4,4,5,13,Champions
6875,2024-11-25 15:51:00,11,306139.09,36,4,5,5,14,Champions
2117,2024-12-17 11:47:00,10,306103.56,14,5,4,5,14,Champions
2578,2024-11-22 19:53:00,11,305815.43,39,4,5,5,14,Champions
1475,2024-12-01 01:53:00,13,305693.81,30,5,5,5,15,Champions
58,2024-11-10 05:49:00,12,305522.14999999997,51,4,5,5,14,Champions
4435,2024-10-20 10:04:00,9,305214.4,72,4,4,5,13,Champions
6404,2024-07-20 05:01:00,7,305169.43,164,2,2,5,9,At Risk
3946,2024-12-14 09:29:00,9,305164.88,17,5,4,5,14,Champions
434,2024-08-23 16:34:00,7,305100.67,130,3,2,5,10,Potential Loyalists
1599,2024-12-25 02:47:00,13,305093.47,6,5,5,5,15,Champions
1685,2024-06-10 20:52:00,10,304959.69,204,2,4,5,11,Potential Loyalists
6720,2024-12-19 02:48:00,14,304876.64,12,5,5,5,15,Champions
2825,2024-11-10 23:30:00,10,304644.75,51,4,4,5,13,Champions
3113,2024-09-07 04:19:00,8,304634.92,115,3,3,5,11,Potential Loyalists
2576,2024-08-28 04:24:00,12,304607.54,125,3,5,5,13,Champions
1120,2024-09-29 16:52:00,11,304330.74,93,3,5,5,13,Champions
6338,2024-06-04 17:51:00,11,303897.48,210,2,5,5,12,Potential Loyalists
1689,2024-10-19 11:37:00,15,303842.31,73,4,5,5,14,Champions
6199,2024-12-19 06:29:00,11,303812.3,12,5,5,5,15,Champions
5171,2024-10-16 13:18:00,11,303809.03,76,3,5,5,13,Champions
4577,2024-10-25 06:10:00,13,303736.65,67,4,5,5,14,Champions
7401,2024-12-03 03:10:00,7,303709.68,28,5,2,5,12,Loyal Customers
4814,2024-11-26 22:35:00,12,303630.23,35,4,5,5,14,Champions
7270,2024-04-06 11:28:00,8,303482.14,269,1,3,5,9,At Risk
4700,2024-12-30 07:39:00,12,303378.75,1,5,5,5,15,Champions
846,2024-12-14 14:19:00,10,303307.45,17,5,4,5,14,Champions
1007,2024-12-24 09:17:00,7,303247.92000000004,7,5,2,5,12,Loyal Customers
7995,2024-12-30 09:54:00,11,303035.6,1,5,5,5,15,Champions
7481,2024-09-30 16:34:00,7,302863.9,92,3,2,5,10,Potential Loyalists
799,2024-12-25 18:11:00,12,302818.67000000004,6,5,5,5,15,Champions
1132,2024-04-25 19:44:00,9,302779.08,250,1,4,5,10,Potential Loyalists
7849,2024-11-16 21:20:00,9,302777.17,45,4,4,5,13,Champions
4996,2024-02-18 00:40:00,11,302770.37,317,1,5,5,11,Potential Loyalists
766,2024-11-27 23:36:00,13,302261.9,33,4,5,5,14,Champions
498,2024-11-08 10:49:00,10,302254.67,53,4,4,5,13,Champions
2560,2024-10-10 08:44:00,9,302204.18,82,3,4,5,12,Potential Loyalists
2024,2024-08-18 20:30:00,8,302143.23,135,2,3,5,10,Potential Loyalists
2716,2024-11-27 21:04:00,12,302132.61,34,4,5,5,14,Champions
6211,2024-12-25 03:32:00,11,301931.88,6,5,5,5,15,Champions
611,2024-09-28 02:17:00,10,301738.43,94,3,4,5,12,Potential Loyalists
6917,2024-08-09 22:51:00,8,301711.41,144,2,3,5,10,Potential Loyalists
2338,2024-12-16 12:59:00,14,301547.84,15,5,5,5,15,Champions
440,2024-10-18 20:24:00,10,301498.06,74,4,4,5,13,Champions
1249,2024-11-04 07:49:00,11,301493.71,57,4,5,5,14,Champions
5222,2024-10-16 08:48:00,11,301234.82,76,3,5,5,13,Champions
6391,2024-11-24 12:15:00,6,301135.51,37,4,2,5,11,Loyal Customers
4097,2024-10-29 10:01:00,8,301067.82,63,4,3,5,12,Loyal Customers
7046,2024-10-18 12:55:00,15,301028.05,74,4,5,5,14,Champions
7889,2024-05-23 13:16:00,9,300992.76,222,2,4,5,11,Potential Loyalists
2809,2024-03-30 15:45:00,8,300771.37,276,1,3,5,9,At Risk
2347,2024-12-05 17:18:00,14,300643.3,26,5,5,5,15,Champions
6712,2024-04-08 18:12:00,10,300578.94,267,1,4,5,10,Potential Loyalists
5471,2024-11-03 19:34:00,9,300359.03,58,4,4,5,13,Champions
4105,2024-12-09 03:45:00,12,300217.97000000003,22,5,5,5,15,Champions
1653,2024-07-09 14:02:00,14,300193.15,175,2,5,5,12,Potential Loyalists
4151,2024-12-07 06:58:00,8,300179.91000000003,24,5,3,5,13,Champions
5363,2024-02-23 02:08:00,5,300056.76,312,1,1,5,7,At Risk
6492,2024-12-29 02:56:00,8,299854.07,2,5,3,5,13,Champions
225,2024-10-01 23:32:00,10,299786.37,91,3,4,5,12,Potential Loyalists
3959,2024-10-23 22:54:00,10,299567.44,69,4,4,5,13,Champions
579,2024-11-18 05:52:00,11,299457.55,43,4,5,5,14,Champions
2604,2024-12-21 14:48:00,11,299390.77999999997,10,5,5,5,15,Champions
332,2024-09-03 18:00:00,8,299318.48000000004,119,3,3,5,11,Potential Loyalists
6481,2024-11-30 17:27:00,11,299295.93,31,5,5,5,15,Champions
2250,2024-10-15 09:46:00,9,299230.33,77,3,4,5,12,Potential Loyalists
4440,2024-11-30 10:23:00,7,299137.45,31,5,2,5,12,Loyal Customers
1038,2024-12-17 01:14:00,11,299133.74,14,5,5,5,15,Champions
2192,2024-11-10 22:04:00,9,299003.48,51,4,4,5,13,Champions
2612,2024-11-23 10:17:00,9,298992.02,38,4,4,5,13,Champions
4991,2024-04-03 23:22:00,8,298744.0,272,1,3,5,9,At Risk
5111,2024-12-29 16:23:00,9,298736.17,2,5,4,5,14,Champions
4493,2024-09-11 03:37:00,8,298514.47,111,3,3,5,11,Potential Loyalists
547,2024-07-02 11:56:00,14,298443.74,182,2,5,5,12,Potential Loyalists
844,2024-07-03 18:17:00,7,298294.82,181,2,2,5,9,At Risk
862,2024-12-05 17:59:00,12,298145.94,26,5,5,5,15,Champions
5580,2024-09-24 17:32:00,7,298043.77,98,3,2,5,10,Potential Loyalists
