customer_id,total_revenue,total_orders,total_profit,customer_name,Segment,CLV_realized,expected_lifespan,CLV_projected
376,128812.71,5,13457.41,Cust376,At Risk,13457.41,2,26914.82
377,210412.41,13,34894.73,Cust377,Potential Loyalists,34894.73,3,104684.19
378,181843.91,9,24082.46,Cust378,Potential Loyalists,24082.46,3,72247.38
379,97026.51,7,14894.23,Cust379,Hibernating,14894.23,1,14894.23
380,53109.97,6,7516.16,Cust380,Hibernating,7516.16,1,7516.16
381,77655.14,5,13977.38,Cust381,Hibernating,13977.38,1,13977.38
382,90719.88,6,19455.84,Cust382,Hibernating,19455.84,1,19455.84
383,251891.37,7,57206.96,Cust383,At Risk,57206.96,2,114413.92
384,57585.15,6,8984.02,Cust384,Hibernating,8984.02,1,8984.02
385,200441.95,10,28712.01,Cust385,Loyal Customers,28712.01,4,114848.04
386,130373.59,10,15818.61,Cust386,Loyal Customers,15818.61,4,63274.44
387,167296.75,9,42018.99,Cust387,Loyal Customers,42018.99,4,168075.96
388,120415.1,7,25451.09,Cust388,Hibernating,25451.09,1,25451.09
389,56328.61,4,9696.94,Cust389,Lost / Churn,9696.94,0,0.0
390,43817.32,3,4121.92,Cust390,Lost / Churn,4121.92,0,0.0
391,213257.83,9,43325.14,Cust391,Potential Loyalists,43325.14,3,129975.42
392,148156.26,6,26632.0,Cust392,Hibernating,26632.0,1,26632.0
393,159555.85,9,36939.03,Cust393,Potential Loyalists,36939.03,3,110817.09
394,403971.6,13,65460.76,Cust394,Champions,65460.76,5,327303.8
395,68947.29,6,7735.54,Cust395,Hibernating,7735.54,1,7735.54
396,205881.8,7,33104.59,Cust396,At Risk,33104.59,2,66209.18
397,48520.36,4,6711.47,Cust397,Lost / Churn,6711.47,0,0.0
398,204206.89,9,43957.48,Cust398,Loyal Customers,43957.48,4,175829.92
399,25023.63,2,5692.86,Cust399,Lost / Churn,5692.86,0,0.0
400,116364.93,6,23757.01,Cust400,Hibernating,23757.01,1,23757.01
401,151087.39,8,34734.83,Cust401,Loyal Customers,34734.83,4,138939.32
402,213473.9,8,37432.42,Cust402,At Risk,37432.42,2,74864.84
403,140048.13,9,28955.82,Cust403,At Risk,28955.82,2,57911.64
404,280490.79,10,61627.67,Cust404,Potential Loyalists,61627.67,3,184883.01
405,192671.28,9,32677.12,Cust405,Potential Loyalists,32677.12,3,98031.36
406,72007.29,7,13112.59,Cust406,Hibernating,13112.59,1,13112.59
407,179062.0,9,25373.36,Cust407,Loyal Customers,25373.36,4,101493.44
408,63019.86,7,10926.71,Cust408,Hibernating,10926.71,1,10926.71
409,184597.89,9,32003.28,Cust409,At Risk,32003.28,2,64006.56
410,206914.24,7,47053.41,Cust410,Loyal Customers,47053.41,4,188213.64
411,219616.09,8,30759.87,Cust411,Potential Loyalists,30759.87,3,92279.61
412,39929.06,8,5168.68,Cust412,At Risk,5168.68,2,10337.36
413,167525.65,9,28647.98,Cust413,At Risk,28647.98,2,57295.96
414,168908.61,10,20741.8,Cust414,Potential Loyalists,20741.8,3,62225.4
415,396268.24,13,53005.08,Cust415,Champions,53005.08,5,265025.4
416,155811.35,5,39092.19,Cust416,At Risk,39092.19,2,78184.38
417,143024.99,9,18491.16,Cust417,Loyal Customers,18491.16,4,73964.64
418,198504.19,8,38966.27,Cust418,Potential Loyalists,38966.27,3,116898.81
419,228538.01,9,37937.17,Cust419,Champions,37937.17,5,189685.85
420,99826.68,6,19015.27,Cust420,At Risk,19015.27,2,38030.54
421,136250.08,9,15589.04,Cust421,At Risk,15589.04,2,31178.08
422,371548.7,13,53452.72,Cust422,Potential Loyalists,53452.72,3,160358.16
423,22882.65,4,5335.36,Cust423,Lost / Churn,5335.36,0,0.0
424,57012.09,5,9023.67,Cust424,At Risk,9023.67,2,18047.34
425,160697.81,7,23746.61,Cust425,At Risk,23746.61,2,47493.22
426,152144.68,8,31560.26,Cust426,At Risk,31560.26,2,63120.52
427,155008.89,10,22851.31,Cust427,At Risk,22851.31,2,45702.62
428,307761.81,12,48033.17,Cust428,Potential Loyalists,48033.17,3,144099.51
429,155609.86,7,23532.94,Cust429,At Risk,23532.94,2,47065.88
430,444254.0,12,70272.82,Cust430,Champions,70272.82,5,351364.1
431,2509.79,4,458.6,Cust431,Lost / Churn,458.6,0,0.0
432,93577.29,6,14423.68,Cust432,Hibernating,14423.68,1,14423.68
433,18217.98,1,2470.17,Cust433,At Risk,2470.17,2,4940.34
434,305100.67,7,56000.0,Cust434,Potential Loyalists,56000.0,3,168000.0
435,162798.39,8,26221.69,Cust435,At Risk,26221.69,2,52443.38
436,33194.36,4,4317.69,Cust436,Lost / Churn,4317.69,0,0.0
437,224654.91,10,49626.21,Cust437,At Risk,49626.21,2,99252.42
438,317823.59,16,64451.62,Cust438,Potential Loyalists,64451.62,3,193354.86
439,50840.41,7,10178.04,Cust439,Hibernating,10178.04,1,10178.04
440,301498.06,10,51775.02,Cust440,Champions,51775.02,5,258875.1
441,160711.46,6,9489.92,Cust441,Hibernating,9489.92,1,9489.92
442,279943.59,9,47571.14,Cust442,Champions,47571.14,5,237855.7
443,150837.03,5,19823.72,Cust443,Hibernating,19823.72,1,19823.72
444,185166.37,7,38829.76,Cust444,Loyal Customers,38829.76,4,155319.04
445,295514.24,15,44818.31,Cust445,Champions,44818.31,5,224091.55
446,97521.18,7,16868.88,Cust446,Hibernating,16868.88,1,16868.88
447,213081.46,7,34353.63,Cust447,Loyal Customers,34353.63,4,137414.52
448,57341.7,3,9390.14,Cust448,Lost / Churn,9390.14,0,0.0
449,323421.52,12,48653.15,Cust449,Potential Loyalists,48653.15,3,145959.45
450,195186.69,14,35494.29,Cust450,Champions,35494.29,5,177471.45
451,149543.9,8,19514.05,Cust451,At Risk,19514.05,2,39028.1
452,84568.59,4,6499.05,Cust452,Hibernating,6499.05,1,6499.05
453,108057.39,8,6952.13,Cust453,Loyal Customers,6952.13,4,27808.52
454,119267.88,5,15034.2,Cust454,Hibernating,15034.2,1,15034.2
455,109129.22,5,13874.0,Cust455,At Risk,13874.0,2,27748.0
456,112413.97,8,15163.73,Cust456,Hibernating,15163.73,1,15163.73
457,243334.46,10,44951.04,Cust457,Champions,44951.04,5,224755.2
458,123807.4,7,21361.51,Cust458,Hibernating,21361.51,1,21361.51
459,160410.38,11,39138.15,Cust459,Potential Loyalists,39138.15,3,117414.45
460,253226.43,9,35763.82,Cust460,Potential Loyalists,35763.82,3,107291.46
461,199413.73,8,35725.62,Cust461,Loyal Customers,35725.62,4,142902.48
462,163083.75,6,33064.27,Cust462,Loyal Customers,33064.27,4,132257.08
463,142089.77,6,12469.09,Cust463,At Risk,12469.09,2,24938.18
464,268000.73,6,32952.4,Cust464,At Risk,32952.4,2,65904.8
465,237324.79,9,53000.75,Cust465,Potential Loyalists,53000.75,3,159002.25
466,68542.95,4,6403.78,Cust466,Lost / Churn,6403.78,0,0.0
467,205191.84,6,44306.32,Cust467,Loyal Customers,44306.32,4,177225.28
468,130881.74,9,15677.03,Cust468,Loyal Customers,15677.03,4,62708.12
469,78804.28,7,12071.71,Cust469,At Risk,12071.71,2,24143.42
470,18753.84,4,2410.9,Cust470,Lost / Churn,2410.9,0,0.0
471,214306.56,12,38611.39,Cust471,Champions,38611.39,5,193056.95
472,243942.85,11,40661.82,Cust472,Champions,40661.82,5,203309.1
473,175509.56,10,38448.24,Cust473,At Risk,38448.24,2,76896.48
474,8832.8,3,1615.37,Cust474,Lost / Churn,1615.37,0,0.0
475,226300.46,6,31312.9,Cust475,At Risk,31312.9,2,62625.8
476,193576.59,7,30093.51,Cust476,Loyal Customers,30093.51,4,120374.04
477,114517.87,6,21165.53,Cust477,At Risk,21165.53,2,42331.06
478,281711.18,10,45219.88,Cust478,Potential Loyalists,45219.88,3,135659.64
479,49954.12,5,8757.35,Cust479,Hibernating,8757.35,1,8757.35
480,320712.3,9,39132.99,Cust480,Champions,39132.99,5,195664.95
481,16293.93,4,1841.71,Cust481,Lost / Churn,1841.71,0,0.0
482,209118.51,11,36236.75,Cust482,Potential Loyalists,36236.75,3,108710.25
483,132976.99,8,21618.52,Cust483,Loyal Customers,21618.52,4,86474.08
484,202150.13,8,43525.99,Cust484,Loyal Customers,43525.99,4,174103.96
485,145527.06,10,29915.78,Cust485,Loyal Customers,29915.78,4,119663.12
486,115005.47,4,15571.77,Cust486,At Risk,15571.77,2,31143.54
487,34772.64,4,7094.78,Cust487,Hibernating,7094.78,1,7094.78
488,90305.05,6,7463.25,Cust488,At Risk,7463.25,2,14926.5
489,161832.26,8,28531.98,Cust489,At Risk,28531.98,2,57063.96
490,84051.18,5,11599.98,Cust490,Lost / Churn,11599.98,0,0.0
491,23605.68,3,3097.8,Cust491,Lost / Churn,3097.8,0,0.0
492,80869.58,5,12613.9,Cust492,At Risk,12613.9,2,25227.8
493,293285.11,11,29751.24,Cust493,Champions,29751.24,5,148756.2
494,247317.27,10,43582.88,Cust494,Champions,43582.88,5,217914.4
495,146375.97,7,27961.28,Cust495,At Risk,27961.28,2,55922.56
496,148132.28,6,26316.43,Cust496,At Risk,26316.43,2,52632.86
497,82034.07,7,13403.26,Cust497,Hibernating,13403.26,1,13403.26
498,302254.67,10,60376.54,Cust498,Champions,60376.54,5,301882.7
499,170166.24,10,21237.53,Cust499,Potential Loyalists,21237.53,3,63712.59
500,123263.17,7,7872.25,Cust500,At Risk,7872.25,2,15744.5
501,267153.23,7,37885.93,Cust501,At Risk,37885.93,2,75771.86
502,128773.6,7,23822.5,Cust502,At Risk,23822.5,2,47645.0
503,234396.57,8,41773.18,Cust503,Potential Loyalists,41773.18,3,125319.54
504,143618.74,12,22004.24,Cust504,Loyal Customers,22004.24,4,88016.96
505,124059.87,8,21123.28,Cust505,Loyal Customers,21123.28,4,84493.12
506,161471.08,7,21334.06,Cust506,Loyal Customers,21334.06,4,85336.24
507,261637.77,5,44021.9,Cust507,At Risk,44021.9,2,88043.8
508,212412.98,8,36241.76,Cust508,Loyal Customers,36241.76,4,144967.04
509,105222.25,7,10723.45,Cust509,At Risk,10723.45,2,21446.9
510,145731.75,8,21181.81,Cust510,At Risk,21181.81,2,42363.62
511,140405.77,11,24780.52,Cust511,Champions,24780.52,5,123902.6
512,90039.51,5,9185.5,Cust512,Hibernating,9185.5,1,9185.5
513,149780.09,4,23036.64,Cust513,Hibernating,23036.64,1,23036.64
514,157069.1,6,44010.32,Cust514,At Risk,44010.32,2,88020.64
515,89710.75,10,18651.44,Cust515,At Risk,18651.44,2,37302.88
516,248187.89,10,44370.29,Cust516,Champions,44370.29,5,221851.45
517,278592.33,9,55261.23,Cust517,Potential Loyalists,55261.23,3,165783.69
518,245593.43,9,45102.57,Cust518,Potential Loyalists,45102.57,3,135307.71
519,139167.16,8,23953.24,Cust519,Loyal Customers,23953.24,4,95812.96
520,183586.41,9,37368.95,Cust520,Champions,37368.95,5,186844.75
521,129043.04,7,21920.99,Cust521,At Risk,21920.99,2,43841.98
522,174394.79,4,36986.68,Cust522,At Risk,36986.68,2,73973.36
523,114824.65,4,11422.36,Cust523,Lost / Churn,11422.36,0,0.0
524,206098.48,9,24662.75,Cust524,Loyal Customers,24662.75,4,98651.0
525,266675.71,10,43946.72,Cust525,Potential Loyalists,43946.72,3,131840.16
526,47057.43,5,6572.46,Cust526,Hibernating,6572.46,1,6572.46
527,76850.16,6,20626.29,Cust527,At Risk,20626.29,2,41252.58
528,11143.01,2,2547.59,Cust528,Lost / Churn,2547.59,0,0.0
529,134027.45,5,24587.45,Cust529,At Risk,24587.45,2,49174.9
530,61850.66,6,7614.98,Cust530,At Risk,7614.98,2,15229.96
531,261022.75,10,46968.72,Cust531,Champions,46968.72,5,234843.6
532,242644.5,10,36921.64,Cust532,Potential Loyalists,36921.64,3,110764.92
533,175142.25,10,33210.22,Cust533,Loyal Customers,33210.22,4,132840.88
534,102548.44,4,20488.58,Cust534,Hibernating,20488.58,1,20488.58
535,236670.06,7,35970.37,Cust535,At Risk,35970.37,2,71940.74
536,184847.93,8,37111.61,Cust536,At Risk,37111.61,2,74223.22
537,323749.43,11,68552.04,Cust537,Champions,68552.04,5,342760.2
538,108833.53,5,21792.1,Cust538,At Risk,21792.1,2,43584.2
539,104060.05,7,21784.23,Cust539,Hibernating,21784.23,1,21784.23
540,99550.01,8,12842.0,Cust540,At Risk,12842.0,2,25684.0
541,71863.6,4,16436.0,Cust541,Lost / Churn,16436.0,0,0.0
542,51515.98,4,8415.42,Cust542,Hibernating,8415.42,1,8415.42
543,137960.52,6,22427.38,Cust543,Loyal Customers,22427.38,4,89709.52
544,420764.89,13,69938.66,Cust544,Champions,69938.66,5,349693.3
545,171521.98,7,41489.48,Cust545,Hibernating,41489.48,1,41489.48
546,280038.74,9,47377.16,Cust546,Champions,47377.16,5,236885.8
547,298443.74,14,58424.83,Cust547,Potential Loyalists,58424.83,3,175274.49
548,188655.12,7,31272.24,Cust548,At Risk,31272.24,2,62544.48
549,273767.82,10,36620.21,Cust549,Champions,36620.21,5,183101.05
550,87279.93,5,9772.17,Cust550,At Risk,9772.17,2,19544.34
551,181729.63,9,31402.11,Cust551,Potential Loyalists,31402.11,3,94206.33
552,116672.92,5,24876.41,Cust552,At Risk,24876.41,2,49752.82
553,182976.98,9,28827.58,Cust553,Champions,28827.58,5,144137.9
554,203039.11,8,33440.79,Cust554,Loyal Customers,33440.79,4,133763.16
555,321454.68,8,74797.03,Cust555,Potential Loyalists,74797.03,3,224391.09
556,144556.3,6,21177.82,Cust556,Hibernating,21177.82,1,21177.82
557,214945.25,7,30995.62,Cust557,At Risk,30995.62,2,61991.24
558,39051.4,3,7936.58,Cust558,At Risk,7936.58,2,15873.16
559,82362.06,6,17903.25,Cust559,Hibernating,17903.25,1,17903.25
560,246562.24,12,35289.85,Cust560,Champions,35289.85,5,176449.25
561,143783.26,6,23350.72,Cust561,Hibernating,23350.72,1,23350.72
562,203457.94,8,34532.3,Cust562,Loyal Customers,34532.3,4,138129.2
563,324744.6,15,45642.95,Cust563,Champions,45642.95,5,228214.75
564,269860.41,10,43496.51,Cust564,Champions,43496.51,5,217482.55
565,108921.47,8,20917.85,Cust565,Hibernating,20917.85,1,20917.85
566,18383.2,2,3593.09,Cust566,Lost / Churn,3593.09,0,0.0
567,80284.51,3,12019.6,Cust567,Hibernating,12019.6,1,12019.6
568,95951.13,4,15315.77,Cust568,Hibernating,15315.77,1,15315.77
569,149027.22,7,29106.74,Cust569,At Risk,29106.74,2,58213.48
570,155190.6,9,36181.4,Cust570,Potential Loyalists,36181.4,3,108544.2
571,195709.0,7,36244.75,Cust571,At Risk,36244.75,2,72489.5
572,182237.75,8,26344.71,Cust572,At Risk,26344.71,2,52689.42
573,190052.3,8,31643.15,Cust573,Loyal Customers,31643.15,4,126572.6
574,106054.82,8,21242.8,Cust574,At Risk,21242.8,2,42485.6
575,216851.69,7,39627.51,Cust575,At Risk,39627.51,2,79255.02
576,58458.19,5,12863.18,Cust576,At Risk,12863.18,2,25726.36
577,173343.56,5,38198.69,Cust577,Hibernating,38198.69,1,38198.69
578,392659.78,13,78348.22,Cust578,Champions,78348.22,5,391741.1
579,299457.55,11,59033.51,Cust579,Champions,59033.51,5,295167.55
580,50555.65,5,5134.4,Cust580,Lost / Churn,5134.4,0,0.0
581,80349.54,6,13231.14,Cust581,At Risk,13231.14,2,26462.28
582,40328.02,3,7663.74,Cust582,Lost / Churn,7663.74,0,0.0
583,35554.9,3,4253.31,Cust583,Lost / Churn,4253.31,0,0.0
584,263936.04,10,40445.88,Cust584,Champions,40445.88,5,202229.4
585,153001.18,9,18166.5,Cust585,Loyal Customers,18166.5,4,72666.0
586,175252.1,7,26235.87,Cust586,At Risk,26235.87,2,52471.74
587,252455.8,8,39105.44,Cust587,At Risk,39105.44,2,78210.88
588,98597.04,9,15739.42,Cust588,At Risk,15739.42,2,31478.84
589,194077.76,7,30379.82,Cust589,At Risk,30379.82,2,60759.64
590,283730.21,9,40571.42,Cust590,Champions,40571.42,5,202857.1
591,320256.5,10,62128.2,Cust591,Champions,62128.2,5,310641.0
592,187583.59,13,28722.48,Cust592,Champions,28722.48,5,143612.4
593,324125.68,9,52242.4,Cust593,Potential Loyalists,52242.4,3,156727.2
594,137095.55,6,25749.04,Cust594,At Risk,25749.04,2,51498.08
595,154985.15,4,26946.26,Cust595,Hibernating,26946.26,1,26946.26
596,192478.73,11,36419.41,Cust596,Potential Loyalists,36419.41,3,109258.23
597,192369.18,8,23642.1,Cust597,Loyal Customers,23642.1,4,94568.4
598,134935.47,9,17501.21,Cust598,Loyal Customers,17501.21,4,70004.84
599,85200.8,7,9330.82,Cust599,Hibernating,9330.82,1,9330.82
600,195726.49,8,30878.26,Cust600,Loyal Customers,30878.26,4,123513.04
601,205903.71,8,46456.43,Cust601,Loyal Customers,46456.43,4,185825.72
602,149842.22,8,31483.24,Cust602,At Risk,31483.24,2,62966.48
603,190377.92,10,43626.31,Cust603,Loyal Customers,43626.31,4,174505.24
604,172981.28,9,29936.93,Cust604,Potential Loyalists,29936.93,3,89810.79
605,216952.0,12,39230.04,Cust605,Potential Loyalists,39230.04,3,117690.12
606,179145.65,6,38581.16,Cust606,At Risk,38581.16,2,77162.32
607,123024.23,11,26515.28,Cust607,Loyal Customers,26515.28,4,106061.12
608,152647.5,8,19846.5,Cust608,Loyal Customers,19846.5,4,79386.0
609,242413.08,7,40207.19,Cust609,Potential Loyalists,40207.19,3,120621.57
610,266534.76,12,49891.48,Cust610,Champions,49891.48,5,249457.4
611,301738.43,10,55942.98,Cust611,Potential Loyalists,55942.98,3,167828.94
612,262235.52,13,44139.04,Cust612,Potential Loyalists,44139.04,3,132417.12
613,114022.48,5,24470.38,Cust613,Hibernating,24470.38,1,24470.38
614,93542.05,5,9939.47,Cust614,Hibernating,9939.47,1,9939.47
615,113319.33,9,23236.62,Cust615,At Risk,23236.62,2,46473.24
616,166767.58,9,24282.94,Cust616,At Risk,24282.94,2,48565.88
617,175149.5,8,39528.39,Cust617,Loyal Customers,39528.39,4,158113.56
618,328778.5,7,57448.94,Cust618,Potential Loyalists,57448.94,3,172346.82
619,83030.95,5,10960.49,Cust619,Lost / Churn,10960.49,0,0.0
620,186362.8,7,28823.0,Cust620,Loyal Customers,28823.0,4,115292.0
621,47560.52,4,6938.58,Cust621,Lost / Churn,6938.58,0,0.0
622,256284.14,9,44290.43,Cust622,Champions,44290.43,5,221452.15
623,310380.24,8,56255.49,Cust623,Potential Loyalists,56255.49,3,168766.47
624,165869.18,5,34007.07,Cust624,Hibernating,34007.07,1,34007.07
625,148960.91,8,25992.27,Cust625,Loyal Customers,25992.27,4,103969.08
626,226195.95,4,40373.52,Cust626,Hibernating,40373.52,1,40373.52
627,151230.06,9,7455.03,Cust627,At Risk,7455.03,2,14910.06
628,151039.67,9,28173.61,Cust628,Loyal Customers,28173.61,4,112694.44
629,34353.09,4,7961.59,Cust629,Lost / Churn,7961.59,0,0.0
630,70884.81,8,15596.89,Cust630,At Risk,15596.89,2,31193.78
631,118723.08,9,25653.53,Cust631,Loyal Customers,25653.53,4,102614.12
632,211229.73,11,51197.78,Cust632,Champions,51197.78,5,255988.9
633,199874.15,7,30620.82,Cust633,Loyal Customers,30620.82,4,122483.28
634,256975.68,11,43613.95,Cust634,Champions,43613.95,5,218069.75
635,171746.94,7,36250.77,Cust635,Hibernating,36250.77,1,36250.77
636,159156.11,7,30913.57,Cust636,Hibernating,30913.57,1,30913.57
637,172381.66,9,25423.61,Cust637,Loyal Customers,25423.61,4,101694.44
638,184223.86,11,26027.33,Cust638,Champions,26027.33,5,130136.65
639,63649.57,2,14267.83,Cust639,Hibernating,14267.83,1,14267.83
640,404327.0,11,43826.55,Cust640,Champions,43826.55,5,219132.75
641,13694.75,5,1674.67,Cust641,Hibernating,1674.67,1,1674.67
642,207100.75,10,25874.66,Cust642,Potential Loyalists,25874.66,3,77623.98
643,281149.96,9,22484.14,Cust643,Champions,22484.14,5,112420.7
644,221427.12,8,34883.01,Cust644,Loyal Customers,34883.01,4,139532.04
645,173008.13,8,39897.66,Cust645,Loyal Customers,39897.66,4,159590.64
646,105900.19,6,7273.22,Cust646,At Risk,7273.22,2,14546.44
647,225113.86,5,26099.73,Cust647,Loyal Customers,26099.73,4,104398.92
648,177103.72,8,32935.19,Cust648,Loyal Customers,32935.19,4,131740.76
649,65632.75,7,8950.9,Cust649,At Risk,8950.9,2,17901.8
650,121365.71,4,12484.42,Cust650,Hibernating,12484.42,1,12484.42
651,195594.01,18,37436.75,Cust651,Potential Loyalists,37436.75,3,112310.25
652,388475.58,15,74008.8,Cust652,Champions,74008.8,5,370044.0
653,424648.08,12,83009.02,Cust653,Champions,83009.02,5,415045.1
654,174165.0,13,24891.9,Cust654,Potential Loyalists,24891.9,3,74675.7
655,193269.54,8,30861.34,Cust655,Loyal Customers,30861.34,4,123445.36
656,145348.68,5,35754.53,Cust656,At Risk,35754.53,2,71509.06
657,275903.23,8,45310.1,Cust657,Loyal Customers,45310.1,4,181240.4
658,225141.87,8,28571.36,Cust658,Loyal Customers,28571.36,4,114285.44
659,144239.07,8,24538.39,Cust659,Loyal Customers,24538.39,4,98153.56
660,320187.39,8,60871.2,Cust660,At Risk,60871.2,2,121742.4
661,40367.84,5,10212.08,Cust661,Lost / Churn,10212.08,0,0.0
662,224831.91,9,27530.57,Cust662,Loyal Customers,27530.57,4,110122.28
663,344647.53,9,32967.87,Cust663,Champions,32967.87,5,164839.35
664,193815.12,12,32097.94,Cust664,Champions,32097.94,5,160489.7
665,130985.07,6,24353.7,Cust665,Hibernating,24353.7,1,24353.7
666,189256.47,10,16114.65,Cust666,At Risk,16114.65,2,32229.3
667,172236.01,6,37982.68,Cust667,Hibernating,37982.68,1,37982.68
668,86020.28,5,13134.09,Cust668,Hibernating,13134.09,1,13134.09
669,32002.28,4,-901.43,Cust669,Lost / Churn,0.0,0,-0.0
670,87847.01,6,16553.71,Cust670,Hibernating,16553.71,1,16553.71
671,148115.49,7,31311.88,Cust671,At Risk,31311.88,2,62623.76
672,525032.18,15,96465.5,Cust672,Champions,96465.5,5,482327.5
673,211293.1,10,33200.36,Cust673,Loyal Customers,33200.36,4,132801.44
674,75512.46,8,14998.07,Cust674,At Risk,14998.07,2,29996.14
675,143644.22,11,36500.39,Cust675,Potential Loyalists,36500.39,3,109501.17
676,331844.56,8,70140.69,Cust676,At Risk,70140.69,2,140281.38
677,309602.37,13,67382.9,Cust677,Champions,67382.9,5,336914.5
678,92846.66,6,21187.81,Cust678,At Risk,21187.81,2,42375.62
679,219123.39,8,34439.88,Cust679,Loyal Customers,34439.88,4,137759.52
680,272899.58,7,54403.42,Cust680,At Risk,54403.42,2,108806.84
681,494091.92,12,103410.46,Cust681,Champions,103410.46,5,517052.3
682,168817.21,6,25028.7,Cust682,Hibernating,25028.7,1,25028.7
683,145255.76,11,22460.92,Cust683,Potential Loyalists,22460.92,3,67382.76
684,233043.57,10,41008.05,Cust684,Potential Loyalists,41008.05,3,123024.15
685,33920.35,6,5217.24,Cust685,Hibernating,5217.24,1,5217.24
686,90011.79,4,14368.3,Cust686,Hibernating,14368.3,1,14368.3
687,128330.81,9,21782.51,Cust687,Loyal Customers,21782.51,4,87130.04
688,252085.42,6,46258.89,Cust688,Loyal Customers,46258.89,4,185035.56
689,19134.34,3,2001.37,Cust689,Hibernating,2001.37,1,2001.37
690,146697.3,4,27702.82,Cust690,Hibernating,27702.82,1,27702.82
691,103085.61,8,14122.84,Cust691,Hibernating,14122.84,1,14122.84
692,213237.39,7,35927.99,Cust692,At Risk,35927.99,2,71855.98
